1576074654922.1868;191.20879120879118
1576074654926.093;191.20879120879118
1576074654929.9993;191.20879120879118
1576074654933.9055;190.47619047619045
1576074654937.8118;190.47619047619045
1576074654941.718;191.20879120879118
1576074654945.6243;191.20879120879118
1576074654949.5305;191.20879120879118
1576074654953.4368;190.47619047619045
1576074654957.343;190.47619047619045
1576074654961.2493;191.20879120879118
1576074654965.1555;191.94139194139194
1576074654969.0618;191.20879120879118
1576074654972.968;191.20879120879118
1576074654976.8743;191.20879120879118
1576074654980.7805;191.20879120879118
1576074654984.6868;191.94139194139194
1576074654988.593;191.94139194139194
1576074654992.4993;191.20879120879118
1576074654996.4055;191.20879120879118
1576074655000.3118;191.20879120879118
1576074655004.218;191.94139194139194
1576074655008.1243;191.94139194139194
1576074655012.0305;191.20879120879118
1576074655015.9368;191.20879120879118
1576074655019.843;191.20879120879118
1576074655023.7493;191.94139194139194
1576074655027.6555;191.94139194139194
1576074655031.5618;191.20879120879118
1576074655035.468;191.20879120879118
1576074655039.3743;191.20879120879118
1576074655043.2805;191.94139194139194
1576074655047.1868;191.94139194139194
1576074655051.093;191.94139194139194
1576074655054.9993;191.94139194139194
1576074655058.9055;191.94139194139194
1576074655062.8118;192.67399267399267
1576074655066.718;192.67399267399267
1576074655070.6243;192.67399267399267
1576074655074.5305;191.94139194139194
1576074655078.4368;192.67399267399267
1576074655082.343;192.67399267399267
1576074655086.2493;193.4065934065934
1576074655090.1555;192.67399267399267
1576074655094.0618;192.67399267399267
1576074655097.968;192.67399267399267
1576074655101.8743;192.67399267399267
1576074655105.7805;193.4065934065934
1576074655109.6868;193.4065934065934
1576074655113.593;192.67399267399267
1576074655117.4993;192.67399267399267
1576074655121.4055;193.4065934065934
1576074655125.3118;193.4065934065934
1576074655129.218;193.4065934065934
1576074655133.1243;192.67399267399267
1576074655137.0305;192.67399267399267
1576074655140.9368;193.4065934065934
1576074655144.843;193.4065934065934
1576074655148.7493;193.4065934065934
1576074655152.6555;192.67399267399267
1576074655156.5618;192.67399267399267
1576074655160.468;192.67399267399267
1576074655164.3743;193.4065934065934
1576074655168.2805;193.4065934065934
1576074655172.1868;192.67399267399267
1576074655176.093;192.67399267399267
1576074655179.9993;193.4065934065934
1576074655183.9055;193.4065934065934
1576074655187.8118;193.4065934065934
1576074655191.718;193.4065934065934
1576074655195.6243;192.67399267399267
1576074655199.5305;192.67399267399267
1576074655203.4368;193.4065934065934
1576074655207.343;193.4065934065934
1576074655211.2493;193.4065934065934
1576074655215.1555;192.67399267399267
1576074655219.0618;192.67399267399267
1576074655222.968;193.4065934065934
1576074655226.8743;193.4065934065934
1576074655230.7805;193.4065934065934
1576074655234.6868;192.67399267399267
1576074655238.593;193.4065934065934
1576074655242.4993;193.4065934065934
1576074655246.4055;193.4065934065934
1576074655250.3118;193.4065934065934
1576074655254.218;192.67399267399267
1576074655258.1243;193.4065934065934
1576074655262.0305;193.4065934065934
1576074655265.9368;194.13919413919413
1576074655269.843;193.4065934065934
1576074655273.7493;192.67399267399267
1576074655277.6555;193.4065934065934
1576074655281.5618;193.4065934065934
1576074655285.468;194.13919413919413
1576074655289.3743;193.4065934065934
1576074655293.2805;193.4065934065934
1576074655297.1868;193.4065934065934
1576074655301.093;193.4065934065934
1576074655304.9993;194.13919413919413
1576074655308.9055;194.13919413919413
1576074655312.8118;192.67399267399267
1576074655316.718;193.4065934065934
1576074655320.6243;193.4065934065934
1576074655324.5305;194.13919413919413
1576074655328.4368;193.4065934065934
1576074655332.343;193.4065934065934
1576074655336.2493;193.4065934065934
1576074655340.1555;193.4065934065934
1576074655344.0618;194.13919413919413
1576074655347.968;194.13919413919413
1576074655351.8743;193.4065934065934
1576074655355.7805;193.4065934065934
1576074655359.6868;193.4065934065934
1576074655363.593;194.13919413919413
1576074655367.4993;194.13919413919413
1576074655371.4055;193.4065934065934
1576074655375.3118;193.4065934065934
1576074655379.218;193.4065934065934
1576074655383.1243;194.13919413919413
1576074655387.0305;194.13919413919413
1576074655390.9368;194.13919413919413
1576074655394.843;193.4065934065934
1576074655398.7493;193.4065934065934
1576074655402.6555;194.13919413919413
1576074655406.5618;194.13919413919413
1576074655410.468;194.13919413919413
1576074655414.3743;193.4065934065934
1576074655418.2805;193.4065934065934
1576074655422.1868;194.13919413919413
1576074655426.093;194.13919413919413
1576074655429.9993;193.4065934065934
1576074655433.9055;193.4065934065934
1576074655437.8118;193.4065934065934
1576074655441.718;194.13919413919413
1576074655445.6243;194.13919413919413
1576074655449.5305;194.13919413919413
